session_id,phonetic_transcription,language_classification
"fn000430","ja","NL"
"fn000430","thEwE+d@lopt@jar@x@danEndAnOp@Gem@ntja","NL"
"fn000430","nA+","NL"
"fn000430","jA","NL"
"fn000430","dAndENkjOp@GehYp@hYp@lopj@mAp@zdornEbizowAdbEm@kar","NL"
"fn000430","jA","NL"
"fn000430","AltwInt@Gjarnimer","NL"
"fn000430","newAnt@tz@n@","NL"
"fn000430","newEbald@dmojwer","NL"
"fn000430","ja","NL"
"fn000430","tja","NL"
"fn000430","klOpt","NL"
"fn000430","yhEptInd@dataltE+tmojwerhE","NL"
"fn000430","jawAntwAtfor@xjar","NL"
"fn000430","hAd@wAkzAtInd@zEld@wegdYs","NL"
"fn000430","hAd@wE+xudwer","NL"
"fn000430","ja","NL"
"fn000430","Entwewek@","NL"
"fn000430","d@twewek@d@rnawAz@tprYt","NL"
"fn000430","jA","NL"
"fn000430","d@wztx@Alem@helG@reG@l","NL"
"fn000430","AlenhAd@","NL"
"fn000430","for@G@for@GjarwAzdOpwunzd@xssmOr@G@zd@d@treG@ndEsmId@GzwAzdAlwedrox","NL"
"fn000430","ja","NL"
"fn000430","ja","NL"
"fn000430","ja","NL"
"fn000430","ja","NL"
"fn000430","wekrex@ntIs@tmInd@rho","NL"
"fn000430","ja","NL"
"fn000430","dAtsokso","NL"
"fn000430","mar@","NL"
"fn000430","ksiteG@dAd","NL"
"fn000430","Alsw@dAnhEb@dAnEbw@Ext@mproblem","NL"
"fn000430","jAm@d@tsE+ndjyni","NL"
"fn000430","jamajaE+ndjynikAn@tokstOrtreG@n@","NL"
"fn000430","hel@dAx","NL"
"fn000430","mtOxhEpj@dAnwEl","NL"
"fn000430","kanzIsklE+n","NL"
"fn000430","dAtxeftu","NL"
"fn000430","ja","NL"
"fn000430","ma","NL"
"fn000430","tfor@x@kerhAtE+ndmE+","NL"
"fn000430","m","NL"
"fn000430","dAtIzwElvelja","NL"
"fn000430","IsAtOptoktAn","NL"
"fn000430","jA","NL"
"fn000430","okwA+zEG@","NL"
"fn000430","jYlihEb@nIjakwOAsEG@whalj@dihOnd@rtfE+ft@GmEns@v@ndanmajAbdim@niwEl","NL"
"fn000430","ne","NL"
"fn000430","ja","NL"
"fn000430","ja","NL"
"fn000430","Ja","NL"
"fn000430","jadAtwOrtokwElwel2k","NL"
"fn000430","@j@hEb@tov@joz@f","NL"
"fn000430","oja","NL"
"fn000430","t@","NL"
"fn000430","o","NL"
"fn000430","sodAtj@d@mAkl@kmekAhA+w","NL"
"fn000430","ja","NL"
"fn000430","oja","NL"
"fn000430","fAnd@v@nd@mjyz@kOl","NL"
"fn000430","fAnd@Alt@nAkOleZ@","NL"
"fn000430","tja","NL"
"fn000430","hEbjE+dimjYzEbjE+dividijo","NL"
"fn000430","didibE+mArtIn@alEksx@zindifidijo","NL"
"fn000430","l2k","NL"
"fn000430","IkhEbmstetsnix@zin","NL"
"fn000430","warOm@hAtd@nIksfAnv@tElt","NL"
"fn000430","IkwA+mb@stEl@","NL"
"fn000430","IksAGOb@Gem@thinY+dnod@GINlIG","NL"
"fn000430","madiwAsYs","NL"
"fn000430","nA+hAd@gw@lmex@wIlt","NL"
"fn000430","hAtj@d@r","NL"
"fn000430","ojO","NL"
"fn000430","ja","NL"
"fn000430","jastOm","NL"
"fn000430","ja","NL"
"fn000430","stOm","NL"
"fn000430","nAjA","NL"
"fn000430","twAsl2k","NL"
"fn000430","ne","NL"
"fn000430","jAIk","NL"
"fn000430","tIs@","NL"
"fn000430","w@hEpx@zinObdividijo","NL"
"fn000430","tsAxd@helxutY+tja","NL"
"fn000430","ja","NL"
"fn000430","hAstIk@l2kja","NL"
"fn000430","jA","NL"
"fn000430","nA+","NL"
"fn000430","@twAsInd@datok@","NL"
"fn000430","xonExt","NL"
"fn000430","wflINk@xrupho","NL"
"fn000430","Azid@rtunid@ren@","NL"
"fn000430","ja","NL"
"fn000430","war@d@rmerdAmbE+d@mjuz@k@lelis@bEtja","NL"
"fn000430","ja","NL"
"fn000430","ja","NL"
"fn000430","dizwE","NL"
"fn000430","ja","NL"
"fn000430","@mujkE+k@dizwEm@merdAnd@hElf@terstfAn@dbantj@zwEm@z@Ond@wat@r","NL"
"fn000430","jakE+k@","NL"
"fn000430","ir","NL"
"fn000430","hEpj@dAdniw@zwEmpAk","NL"
"fn000430","mhm","NL"
"fn000430","ja","NL"
"fn000430","mam@sxiNkYnd@datwElmeem@","NL"
"fn000430","sAk@sfraG@dAn","NL"
"fn000430","wAt","NL"
"fn000430","OftibAnts@kemAxlen@","NL"
"fn004232","d@dY+ts@mInIst@rfAnbIn@lAnts@zak@OtoSilixadb@kE+kOf@dmoG@l@kIst@rE+sfrE+hE+tfAmb@tox@rst@b@pErk@","NL"
"fn000431","ja","NL"
"fn000431","hAtl@kdANkfodes@mIld@xav@","NL"
"fn000431","Ja","NL"
"fn000431","soIstAt","NL"
"fn000431","nAhakwetrYx","NL"
"fn000431","m","NL"
"fn000431","dAt","NL"
"fn000431","xazev@dun","NL"
"fn000431","m","NL"
"fn000431","sev@kE+k@n","NL"
"fn000431","SEwAtny","NL"
"fn000431","dENdAdIkhirmarzheGa","NL"
"fn000431","b@xE+p@du@k@tnimatkAn","NL"
"fn000431","hYm","NL"
"fn000431","zo","NL"
"fn000431","Inem@z@vfre","NL"
"fn000431","ja","NL"
"fn000431","tSatSE","NL"
"fn000431","ImpYlzifxaspel@","NL"
"fn000431","A","NL"
"fn000431","Oho","NL"
"fn000431","janeok@ksId@rEmbef","NL"
"fn000431","IksId@rEnbef","NL"
"fn000431","kAw@itsmerzEG@Alsso","NL"
"fn000431","nenen@n@nedAt@dunw@nitpit@r","NL"
"fn000431","hE","NL"
"fn000431","m","NL"
"fn000431","ja","NL"
"fn000431","ftstIlmar","NL"
"fn000431","Om@mar@s@","NL"
"fn000431","burk@nast@siter@nhE","NL"
"fn000431","@m","NL"
"fn000431","j@GA","NL"
"fn000431","k@xaroker@","NL"
"fn000431","o","NL"
"fn000431","ja","NL"
"fn000431","tyl@k","NL"
"fn000431","mest@rhyphaltfAn","NL"
"fn000431","vod@av@ntnOx","NL"
"fn000431","m","NL"
"fn000431","Opd@Axt@GrOnthor@wE+@tsAxtkAb@l@nx@lY+tf@nd@drEft","NL"
"fn000431","jaAls","NL"
"fn000431","kE+","NL"
"fn000431","w@dunOnzbEs","NL"
"fn000431","mhm","NL"
"fn000431","ja","NL"
"fn000431","dAtIsmInd@r","NL"
"fn000431","jamat@x","NL"
"fn000431","zermat@x","NL"
"fn000431","o","NL"
"fn000431","nA+dAn@stfAst@xuj@zEt","NL"
"fn000431","nA+Ox","NL"
"fn000431","Igbdul@","NL"
"fn000431","mkE+k@","NL"
"fn000431","h@bj@dOn@dAxnOxnar@","NL"
"fn000431","jEs","NL"
"fn000431","ja","NL"
"fn000431","ja","NL"
"fn000431","zo","NL"
"fn000431","EnwAthEpj@tuG@dan","NL"
"fn000431","wAner","NL"
"fn000431","InytrExt","NL"
"fn000431","ja","NL"
"fn000431","wE+sE+n@bez@xmEt@","NL"
"fn000431","@fiZuw@l@@java","NL"
"fn000431","ija","NL"
"fn000431","mhm","NL"
"fn000431","EndihetInfOmasisistem@","NL"
"fn000431","ja","NL"
"fn000431","mAnir@Om@","NL"
"fn000431","so","NL"
"fn000431","manir@nOm@InfOmatsit@mod@ler@","NL"
"fn000431","JA","NL"
"fn000431","@","NL"
"fn000431","m","NL"
"fn000431","hja","NL"
"fn000431","w@tfovo","NL"
"fn000431","kYdafobeld@vANGev@","NL"
"fn000431","ja","NL"
"fn000431","@m","NL"
"fn000431","wAsAksEx@","NL"
"fn000431","jaja","NL"
"fn000431","hE","NL"
"fn000431","mbetj@","NL"
"fn000431","mbetj@Alt@","NL"
"fn000431","sImp@lhE","NL"
"fn000431","dAthAtimarx@dAxt","NL"
"fn000431","m","NL"
"fn000431","ju","NL"
"fn000431","hmhm","NL"
"fn000431","jajajawAtnyhE","NL"
"fn000431","m","NL"
"fn000431","kfI@tmarAr@x","NL"
"fn000431","jamajanA+kAnIk@mojtxAtj@werndIxt@nhE","NL"
"fn000431","nA+dAn@","NL"
"fn000431","InfOmatsiproblemkYntOplOs@n","NL"
"fn000431","zoAlzdarzE+n","NL"
"fn000431","soAlzdarzE+n","NL"
"fn000431","ja","NL"
"fn000431","nA+","NL"
"fn000431","ostOmjats","NL"
"fn000431","kE+knA+hEb@jyliw@lef@rY+mt@","NL"
"fn000431","Jad@t@","NL"
"fn000431","ja@kOsbE+nad@v@GISIN","NL"
"fn000431","m","NL"
"fn000431","zo","NL"
"fn000431","Y+t@rart","NL"
"fn000431","m","NL"
"fn000431","tSa","NL"
"fn000431","wAtny","NL"
"fn000431","jaw@ts@l@khinA+OpsEG@n@","NL"
"fn000431","ja","NL"
"fn000431","m","NL"
"fn000431","IgdENdAdIkmar@sev@hiGastan","NL"
"fn000431","EndAtIkj@dAnJahusAl@k@m@sev@tj@S@d@rAvrAG@sxakxef","NL"
"fn000431","J@","NL"
"fn000431","JatIswEGut","NL"
"fn000431","stakt@rnimerGYnst@xfor","NL"
"fn000431","stEr@k@nOx","NL"
"fn000431","m","NL"
"fn004234","@tIsfOlG@st@rEp@rand@A+d@rsOmd@kInd@r@Opt@fud@","NL"
"fn000432","A+","NL"
"fn000432","dAtwOrtpE+nl@k","NL"
"fn000432","njawAntdAnkAnIkhirnOxhen","NL"
"fn000432","n@jEszbE+forbelts","NL"
"fn000432","EnAlzIgdAndarxastEn","NL"
"fn000432","wOrdIkING@slot@","NL"
"fn000432","@mbetj@wElhE","NL"
"fn000432","hEjadAnkAnIkj@","NL"
"fn000432","dANkAnIknAtyl@kj@dam@slanmEtmE+ntor@n","NL"
"fn000432","sYptil@r@","NL"
"fn000432","Ind@hugdrE+G@","NL"
"fn000432","nja","NL"
"fn000432","pAzOpAnd@sxefIk@tOp","NL"
"fn000432","ev@kE+k@hor","NL"
"fn000432","sAdIst","NL"
"fn000432","ne","NL"
"fn000432","j@statsxakjON@","NL"
"fn000432","jane","NL"
"fn000432","jj@sxakxixi","NL"
"fn000432","sOrisOrisOrisOrisOri@m","NL"
"fn000432","sooknOx","NL"
"fn000432","hirmar","NL"
"fn000432","ja@m","NL"
"fn000432","nAkOmOp","NL"
"fn000432","mak@d@xA+w@nE+nd@an","NL"
"fn000432","manejO","NL"
"fn000432","@mbetj@@m","NL"
"fn000432","nA+OntsnApIk","NL"
"fn000432","hu@muw@nihEb@hE","NL"
"fn000432","@m","NL"
"fn000432","latj@nOG@z@gersxakxev@jO","NL"
"fn000432","nA+dAnslaIk@mwElOm","NL"
"fn000432","adAdIsfE+n","NL"
"fn000432","dAtIsfE+n","NL"
"fn000432","m","NL"
"fn000432","dAtkAnoknOxEndAnsxak","NL"
"fn000432","Ensxakx","NL"
"fn000432","pu","NL"
"fn000432","hE","NL"
"fn000432","nA+dAn@danOxma@nkerd@@NxAtslan","NL"
"fn000432","ja","NL"
"fn000432","nA+","NL"
"fn000432","oke","NL"
"fn000432","tOx","NL"
"fn000432","janedarIsnIksant@dun","NL"
"fn000432","udAxINwElE","NL"
"fn000432","dAtwAzwElEr@xmAk@l@gdavIt","NL"
"fn000432","jaIgbEnd@nithemalbE+m@m@G@dAxt@","NL"
"fn000432","nA+","NL"
"fn000432","wadENkj@Al@mAlandAn","NL"
"fn000432","xenide","NL"
"fn000432","jOx@m","NL"
"fn000432","m","NL"
"fn000432","nOxentj@","NL"
"fn000432","ja","NL"
"fn000432","ja@tyrl@kj@","NL"
"fn000432","snA+@wevOl","NL"
"fn000432","dakAntnianlIG@","NL"
"fn000432","Op@Andre","NL"
"fn000432","hm","NL"
"fn000432","hE+IsfE+n","NL"
"fn000432","ja","NL"
"fn000432","b@dANt","NL"
"fn000432","nA+","NL"
"fn000432","nOxmarentj@","NL"
"fn000432","hEpj@nA+Alv@lor@davIt","NL"
"fn000432","ja","NL"
"fn000432","hEpj@nA+Alf@rlor@","NL"
"fn000432","IgwIltsowElev@teG@jA+wOpnem@hor","NL"
"fn000432","ja","NL"
"fn000432","wIj@nOxstets@wIt","NL"
"fn000432","ja","NL"
"fn000432","mutj@wElef@j@dam@ENkonINvErwIs@l@n","NL"
"fn000432","njEssOrijEsAjno","NL"
"fn000432","dam@Ald@dObd@delE+n","NL"
"fn000432","AjnoIkwed@twEl","NL"
"fn000432","jaInd@dat","NL"
"fn000432","jOG@m","NL"
"fn000432","pAkIk@mtOx","NL"
"fn000432","b@dul","NL"
"fn000432","aanvAlIsanvAl","NL"
"fn000432","@mnedAtkAnja","NL"
"fn000432","IsItfOl","NL"
"fn000432","xYtxYt","NL"
"fn000432","bE+forbelt","NL"
"fn000432","IgblE+fx@wonkE+hArt@tuslan","NL"
"fn000432","njaov@rov@rtuslanx@sprok@","NL"
"fn000432","op@nINmak@","NL"
"fn000432","m","NL"
"fn000432","mwAdAtxeftnit","NL"
"fn000432","dAxeftnit","NL"
"fn000432","IkfInthEtoknitErx","NL"
"fn000432","ne","NL"
"fn000432","@h","NL"
"fn000432","hE+","NL"
"fn000432","bhE+b@tAst@nstYk","NL"
"fn000432","nja","NL"
"fn000432","nitwet@nd@dAthE+dAnE+G@l@gogmut","NL"
"fn000432","ja","NL"
"fn000432","betj@r@spE+t","NL"
"fn000432","okeIgtrEkmE+b@sxE+d@trYx","NL"
"fn000432","sowAlsA+tkOleGajEnzbIG@lt@tplAxtt@zEG@n","NL"
"fn000432","m","NL"
"fn000432","zowits","NL"
"fn000432","m","NL"
"fn000432","sxak","NL"
"fn000432","jawarOmnit","NL"
"fn000432","Emja","NL"
"fn000432","zo","NL"
"fn000432","Ax","NL"
"fn000432","Enzo","NL"
"fn000432","hE+sfE+n","NL"
"fn000432","hE+IsfE+n","NL"
"fn000432","sxak","NL"
"fn000432","Enwed@rOmsxak","NL"
"fn000432","nA+j@statsxag","NL"
"fn000432","dAtmuj@erstOphEf@n","NL"
"fn000432","o","NL"
"fn000432","m","NL"
"fn000432","@j@statsxakvrint","NL"
"fn000432","wIj@dAterstev@OphEf@","NL"
"fn000432","itst@OptimIstis","NL"
"fn000432","fOAh","NL"
"fn000432","kxaxwon","NL"
"fn000432","kxax@wonand@wAnd@l","NL"
"fn000432","waxaj@Amalhen","NL"
"fn000432","hirhen","NL"
"fn000432","odardarja","NL"
"fn000432","nA+dAnzYw@jA+wAnd@lzYxtIsev@b@dwIN@nOphAtxrOnd@G@wE+z@","NL"
"fn000432","sxak","NL"
"fn000432","EnmAt","NL"
"fn000432","mAt","NL"
"fn000432","IkbEmbANvAnwEl","NL"
"fn000432","jaInd@datja","NL"
"fn000432","oke","NL"
"fn000432","ne","NL"
"fn000432","j@ov@zit@dnithE","NL"
"fn000432","nedItxadnixut","NL"
"fn000434","khEpnienz@nimeltj@","NL"
"fn000434","Oja","NL"
"fn000434","dYs","NL"
"fn000434","nA+","NL"
"fn000434","kAtx@wonOpx@rek@nt","NL"
"fn000434","n@Nk@dhAt","NL"
"fn000434","o","NL"
"fn000434","jasOridAk@dAnxentj@x@styrthEp","NL"
"fn000434","m","NL"
"fn000434","nA","NL"
"fn000434","lesjA+imeltj@snienshm","NL"
"fn000434","jatsokw@lwar","NL"
"fn000434","OferxIstr@n","NL"
"fn000434","m","NL"
"fn000434","Exwar","NL"
"fn000434","ja","NL"
"fn000434","mja","NL"
"fn000434","helstOmwAzdAt","NL"
"fn000434","dorEndor","NL"
"fn000434","dAkdanienstE+tforhAtx@nofox@makt","NL"
"fn000434","dAtwAs@tE+x@l@k","NL"
"fn000434","mhm","NL"
"fn000434","EtxwondOpnyfxet@wAs","NL"
"fn000434","ja","NL"
"fn000434","dAnhAksev@meltj@z@vso","NL"
"fn000434","wafAnd@rfE+fdYsfAnsIskawar@mdAl@lE+platj@s@nzo","NL"
"fn000434","ja","NL"
"fn000434","Ojadimud","NL"
"fn000434","mhm","NL"
"fn000434","tjaEnhelOnf@wAxtsAtjE+@rtuntYs@","NL"
"fn000434","ja","NL"
"fn000434","hE","NL"
"fn000434","mEt@rarmyzikj@","NL"
"fn000434","@nIksAx@m","NL"
"fn000434","difOnIkExt@mbetj@sYf","NL"
"fn000434","marIkhAdmdYsersnidanstandAt@","NL"
"fn000434","mhm","NL"
"fn000434","Oja","NL"
"fn000434","jaklOptIndat","NL"
"fn000434","jagdENkodItsA+kmazanpib@dib@diw@dyw@dyw@d@blefmadyr@","NL"
"fn000434","ja","NL"
"fn000434","ne","NL"
"fn000434","ja","NL"
"fn000434","maj@kOntOxdor@dIN@sOptkatj@","NL"
"fn000434","e","NL"
"fn000434","nawerAnd@rkartj@","NL"
"fn000434","musfOsmE+nOxwElOptkatj@klIk@","NL"
"fn000434","Ikwed@dnit","NL"
"fn000434","jE+nitet","NL"
"fn000434","nE","NL"
"fn000434","EkhEbogbEswElfelkatj@sokb@kek@f@dAdIk@rentj@Y+tsOxt","NL"
"fn000434","A+","NL"
"fn000434","NkhEb@d@nammognOx@mpab@kek@","NL"
"fn000434","ja","NL"
"fn000434","ndYsss","NL"
"fn000434","sxAndalEx","NL"
"fn000434","ja","NL"
"fn000434","ikE","NL"
"fn000434","jE+","NL"
"fn000434","ikEnsoSal@kOntAkt@","NL"
"fn000434","helslExd","NL"
"fn000434","mhm","NL"
"fn000434","mhm","NL"
"fn000434","jamajah@wer@ltfremtx@won","NL"
"fn000434","hmhm","NL"
"fn000434","sYh","NL"
"fn000434","xlofm@tfAltnOxbEsw@ltex@","NL"
"fn000434","Inf@xlE+gINmEt","NL"
"fn000434","nA@t","NL"
"fn000434","khAdnOxksA+nOxfelmerkOntAkt@kYn@an@hA+d@","NL"
"fn000434","hA+d@","NL"
"fn000434","ne","NL"
"fn000434","ANkidAtIs@nAdAd@nrat@lfiGyrE","NL"
"fn000434","ja","NL"
"fn000434","Ism@sOmsExt@nrats@lhor","NL"
"fn000434","tspE+tm@","NL"
"fn000434","@nrats@l","NL"
"fn000434","jaja","NL"
"fn000434","jaha","NL"
"fn000434","@nrat@lsYl","NL"
"fn000434","blE+gbawIlz@GwonAlhar@x@sprEk@bE+mE+dYmp@Ofso","NL"
"fn000434","jaIkwekAj@m","NL"
"fn000434","khEpniExt@nAndr@f@klarINwAntmnA+t@zEG@dAtIkdarfelInt@brEN@hEpIndix@sprEk@","NL"
"fn000434","nejaho","NL"
"fn000434","ne","NL"
"fn000434","ok","NL"
"fn000434","ja","NL"
"fn000434","jajaAx","NL"
"fn000434","neIkfEn@rhelslExtInIndAt@sOmsfINk@dwElEr@xEnsOmsfINk@dokwEhAnd@x","NL"
"fn000434","jazoAsnyb@vorbelt","NL"
"fn000434","hub@dulj@","NL"
"fn000434","nemjadAtIs@","NL"
"fn000434","ja","NL"
"fn000434","ja@tIsxwonwElzo","NL"
"fn000434","IkhEbm@nimAndryzimarksAlnit","NL"
"fn000434","ne","NL"
"fn000434","maj@","NL"
"fn000434","IksAlnisnElmEtimAntxanet@Ofzo","NL"
"fn000434","nene","NL"
"fn000434","zomar@x@sEl@xdunOmtx@zEl@xdun","NL"
"fn000434","ja","NL"
"fn000434","ja","NL"
"fn000434","bbEnIg@dmEnsnifor","NL"
"fn000434","najaE+G@kokwerwEl","NL"
"fn000434","makfIntogbEzl2kOmt@dun","NL"
"fn000434","ja","NL"
"fn000434","manit","NL"
"fn000434","jadYsnitnymadAtsA+wElkYn@","NL"
"fn000434","ja","NL"
"fn000434","nA+mhja","NL"
"fn000434","marxat@tnitAfsprek@","NL"
"fn000434","neObdenOfAnd@mnirnit","NL"
"fn000434","ne","NL"
"fn000434","nA+jaIkEm@xef@m@ndhEgm@dAwElaNxlerd","NL"
"fn000434","IkmudokerksExsInsIkhirwon","NL"
"fn000434","lak@dzozEG@","NL"
"fn000434","nepr@sis","NL"
"fn000434","hEb@kok@stYkmInd@rsInsIkhirwon","NL"
"fn000434","ja","NL"
"fn000434","dAdIsxwonExtso","NL"
"fn000434","ja","NL"
"fn000434","ndadhelAnd@rs","NL"
"fn000434","ja","NL"
"fn000434","mawinod@xIgdAnY+tEnwikOmt@dAn","NL"
"fn000434","ja","NL"
"fn000434","nimAnt","NL"
"fn000434","jablE+gbanimAndne","NL"
"fn000434","b@dultfeswAzokniwAt","NL"
"fn000434","nejab@fObelt","NL"
"fn000434","ja","NL"
"fn000434","ja","NL"
"fn000434","tOxwEl","NL"
"fn000434","ja","NL"
"fn000434","mar@","NL"
"fn000434","mar@tkOmtfOlsmE+okwEl","NL"
"fn000434","hmhm","NL"
"fn000434","ja","NL"
"fn000434","t@na@nAjahYp","NL"
"fn000434","d@xrut@End@vOlG@nd@wer","NL"
"fn000434","hmhm","NL"
"fn000434","@nOpt@en@vAnd@mnirbENktAtOxjabENktOxnitsoSal","NL"
"fn000434","warsxE+nl@k","NL"
"fn000434","pYnt","NL"
"fn000434","ja","NL"
"fn000434","j@hA+txwondikOntAkt@nitfAstsExma","NL"
"fn000434","tsEld@mEdmEns@vAnd@Y+t@tobexrupj@Ofso","NL"
"fn000434","nOhO","NL"
"fn000434","ja","NL"
"fn000434","a","NL"
"fn000434","nymukokerl@ksEG@dahEbIgogbE+mEtxeENk@l@merkOntAktfAnY+tmE+n","NL"
"fn000434","nemamb@dulnewE+hAd@tumbEstwEl@hEw@hAd@bEst@nard@xxrup","NL"
"fn000434","mEt","NL"
"fn000434","triju","NL"
"fn000434","war@elko@nb@drE+fj@mehef","NL"
"fn000434","@knit","NL"
"fn000434","nA+dahEbgdYzExt@t@hEhexeNkOntAkm@me","NL"
"fn000434","ne","NL"
"fn000434","ne","NL"
"fn000434","xOdAn","NL"
"fn000434","bE+Afstyder@","NL"
"fn000434","nA+@sEzd@v@dibINbEnwerwEx","NL"
"fn000434","wetj@","NL"
"fn000434","ja","NL"
"fn000434","Enw@hEb@dYsxenlIfdbE+ijodYsj@kOmt@lkahelsnElbE+d@kOmpjyt@rsteG@OfxwonExtInd@xANEndAmblE+fj@xwonstan","NL"
"fn000434","jadklOpt","NL"
"fn000434","In@mbA+kYnd@Is@t@jaxudIgmutxwonstrYktyr","NL"
"fn000434","AzIkInd@lIfstamuNnad@zEzd@v@dipIN","NL"
"fn000434","hmhm","NL"
"fn000434","mhm","NL"
"fn000434","ja","NL"
"fn000434","EndAd","NL"
"fn000434","k@ja","NL"
"fn000434","nja","NL"
"fn000434","nAja","NL"
"fn000434","bEn@bmomEndnirA+w@xOm@nirx@vAlhor","NL"
"fn000434","ne","NL"
"fn000434","mIs@nIksan","NL"
"fn000434","wetj@nit","NL"
"fn000434","IkhEpnit@tidedAt@kitsmIsmEnt","NL"
"fn000434","hmhm","NL"
"fn000434","japrsis","NL"
"fn000434","hmhm","NL"
"fn000434","ja","NL"
"fn000434","marja","NL"
"fn000434","n2I","NL"
"fn000434","nA+","NL"
"fn000434","xemproblemvInd@","NL"
"fn000434","nit","NL"
"fn000434","hAlo","NL"
"fn000434","@lo","NL"
"fn000434","Oo","NL"
"fn000434","Alwer","NL"
"fn000434","zAldiErokOpstan","NL"
"fn000434","xenflA+ide","NL"
"fn000434","w@kE+k@huvels@kOnd@","NL"
"fn000434","hm","NL"
"fn000434","IsmAk@lIk@rOpsuk@","NL"
"fn000434","hE+stINtwerokhor","NL"
"fn000434","@mAnhE","NL"
"fn000434","nA+","NL"
"fn000434","kANkj@v@zek@r@","NL"
"fn000434","nEoke","NL"
"fn000434","ne","NL"
"fn000434","xaj@wAtAnd@rsdun","NL"
"fn000434","ja","NL"
"fn000434","maxut","NL"
"fn000434","anitsohelswArtwItmar","NL"
"fn000434","kfIntokxwonl2k","NL"
"fn000434","jahadAtkokw@ldor","NL"
"fn000434","ja","NL"
"fn000434","forAnd@r@mEns@dAndYswAntf@mE+","NL"
"fn000434","mestAlnit","NL"
"fn000434","fjA+maktnits@f@lY+t","NL"
"fn000434","ne","NL"
"fn000434","nemtsExwar","NL"
"fn000434","japrsis","NL"
"fn000434","s@m@vditrAjEkt@","NL"
"fn000434","marIksinyoknithuk@tOpkOrtja","NL"
"fn000434","ne","NL"
"fn000434","ne","NL"
"fn000434","matIsxwonIkfIn@dokl2k","NL"
"fn000434","neprsis","NL"
"fn000434","Enja","NL"
"fn000434","sOms","NL"
"fn000434","ogdAt","NL"
"fn004264","hE+sfirEnhAlfyrlANf@hortdord@rExt@kOm@sar@s","NL"
"fn004264","naAflopsE+bA+t@z@dAthE+zIxxenf@dAxt@vult","NL"
"fn004264","vOlG@nshEmIshE+G@hortAlsx@tY+G@dEskYnd@G@","NL"
"fn000043","ja","NL"
"fn000043","ja","NL"
"fn000043","dAtEr@In@tb@xInAlfAndimomEnt@zE+ndAt@ritsididsdrE+x@ntsitsnars@mplatsfInt@EnhirIshamud@dYsInf@wAxtINfAndiida","NL"
"fn000043","hmhm","NL"
"fn000043","jajanotlOtdAtsItok@In@twErEkfAnd@bE+d@dam@shEtOx","NL"
"fn000043","hmhmja","NL"
"fn000043","En@jadAd@tE+xl@knitsoIsdAtAl@s@@mAl@sIn@hAnt@t@hA+d@nIsEtIsnitAl@mAlj@E+x@@InbrENj@E+x@andelwAt@rmEtj@x@b2rtIn@tlev@n","NL"
"fn000043","hmhm","NL"
"fn000043","dAtj@j@mujl@kandIN@of@rkYntxef@","NL"
"fn000043","nA+jaIkfrax@tfrax@tmar","NL"
"fn000043","jAjA","NL"
"fn000043","@jaemAnsipatsiInhelxrot@lE+n@ov@rhu@mjaInd@Ind@perijod@fAn@r@nat@dOr@stE+nsj2xt@@nantAldIN@janOxnit@tuGstanwar@OfheltAbuwar@","NL"
"fn000043","m@tnam@dAnnumdz@ok@tsEkswel@tAbuEnhudAt@tOxInd@lopfAnd@xen@ratsis@an@tf@rAnder@n@Is","NL"
"fn000043","hmhm","NL"
"fn000043","jawar@z@hopfOl","NL"
"fn000043","nja","NL"
"fn000043","OmnOxef@Op@frA+w@EmE+sj@strYxt@kom@hE@tOpxruj@nd@mE+S@hEwAnt@nIndItsortsak@sIt@natykokhelfel@OpfutkYnd@G@zak@","NL"
"fn000043","jajE+lAxtIstaIstAd@nidolfAnj@himArhErmin@d@xraf","NL"
"fn000043","@IndAtx@delt@fAn@tx@sprEkdYsdamudIkefOmlAx@","NL"
"fn000043","ntAtfA+j@nitmak@","NL"
"fn000043","jaja","NL"
"fn000043","EnmAnOnYphOfEnr@nat@dOr@stE+nsE+ndAtidol@forjA+","NL"
"fn000043","nit@mAnOnYphOf","NL"
"fn000043","m@sxinObd@Inid@G@vAlhEpk@Nxrot@sImp@tifo@foharEnEn@dwE+n@x@wAtIk@fAnhar@xx@lez@hEpOmnA+t@zEG@vAnjadAtIsm@ten@nidol","NL"
"fn000043","wAtfIntj@xutanhar","NL"
"fn000043","dYz@nhelAnd@r@fAsEt","NL"
"fn000043","Yh@m","NL"
"fn000043","@tmed@dox@warwarmesE+ov@r@nA+b@fob@t@xest@l@kx@hEndikEpt@jON@@sref","NL"
"fn000043","hmhm","NL"
"fn000043","Of@huz@In@x@zInAl@mAlzYs@n@@hAt@d@hofp@rsond@Ikf@xyrIn@tbukEn@hudizYs@mEtAl@lE+problem@zat@EnjAd@manijwArOps@dAdnerzEt@ndAth@rIn@rIgm@nOxd@njadAdm@dAt@helErxansprAk","NL"
"fn000043","mAGIkjA+helhArtl@kdANk@fordes@Y+tlEx","NL"
"fn000043","mArijAn@SlamAnsprAkof@rr@nat@dOr@stE+nEnmAnOnYphOf","NL"
"fn004294","In@tpols@kAtOwitSiwErd@tendritex@rYslAnt","NL"
"fn004294","erd@rf@rlord@pluxAlfAnkybaEnitalij@","NL"
"fn004294","dardorwAz@dned@lAns@timAlY+tx@sxak@lt","NL"
"fn000438","huhetiokAwe","NL"
"fn000438","ja","NL"
"fn000438","kYjE+x@l@gnidOmhen","NL"
"fn000438","stathirIn","NL"
