session_id,phonetic_transcription,language_classification
"fn008015"," d@ wet j og n","NL"
"fn008015","hE","NL"
"fn008015","o hE j tO mantj@ wrE+","NL"
"fn008015","nA+ twe wek@","NL"
"fn008015","ja ma xen INkom@ hE","NL"
"fn008015","dAt @  ","NL"
"fn008015","bE j @ nOx","NL"
"fn008015","ja","NL"
"fn008015","oke","NL"
"fn008015","mAr @ na ja dAt Iz Op sIx ni so lEk@r @ dAt @","NL"
"fn008015","ne","NL"
"fn008015","ja","NL"
"fn008015","hel @pArt","NL"
"fn008015","ja t Is @","NL"
"fn008015","ja","NL"
"fn008015","ne","NL"
"fn008015","ja","NL"
"fn008015","ja","NL"
"fn008015","ja","NL"
"fn008015","ja","NL"
"fn008015","ja","NL"
"fn008015","mae d@ mu j d@ wEl mer tE+d In G@ steg@","NL"
"fn008015","m","NL"
"fn008015","nEt s@fel Alz ny","NL"
"fn008015","Alen Ons@ f@kAnsi n twedY+s@nt fir @ xat @ xat f@lor@","NL"
"fn008015","In tE+d@ In twedY+z@nt fir","NL"
"fn008015","ja","NL"
"fn008015","o m@ n@ hE j@ twe jar  @tu t@ wEr@k@","NL"
"fn008015","ja d@rOm","NL"
"fn008015","war","NL"
"fn008015","In @ n In d@ plO pOld@r ErG@s","NL"
"fn008015","ne ne ne In @ limpd@ bE bOkstOl","NL"
"fn008015","o  l2k","NL"
"fn008015","ja  bEN g  Op f@kAntsi G@west","NL"
"fn008015","lAn lAntxut @ d@ vEld@","NL"
"fn008015","jA g bEn @ wEl z wes@ kanow@ dar","NL"
"fn008015","o dA kAn ja ja","NL"
"fn008015","ja rOntj@ limt@ rOntj@ bOksOl","NL"
"fn008015"," m w@ zE+n @r z @ ker @p @ kEmbI ","NL"
"fn008015","wAz hE wAs hel G@zEl@x","NL"
"fn008015","mEt hem@lfart xIN@ w@ tun stets","NL"
"fn008015","o kE+k","NL"
"fn008015","ja","NL"
"fn008015","dA+w@ nit In j@ mOnt stek@","NL"
"fn008015","hE+ xAd ny stentj@s et@","NL"
"fn008015"," Is xut","NL"
"fn008015","pupt i d@ v@zEl wer Y+t","NL"
"fn008015","ja mA  Is fAn t fO","NL"
"fn008015","nit In j@ mOnt stek@","NL"
"fn008015","xa m@ wAt And@rz et@","NL"
"fn008015","ja","NL"
"fn008015","d@ xruj@ kuj@ ok fAn dYs","NL"
"fn008015","ja","NL"
"fn008015"," di mut@ d@ mEl@k f@ Gev@","NL"
"fn008015","d@ mud hE+  w@ ni","NL"
"fn008015","liv@r nit","NL"
"fn008015"," Is @r id mIs","NL"
"fn008015","he mar @m","NL"
"fn008015","mar dAn @ kAmp f@r  mAn","NL"
"fn008015","ja","NL"
"fn008015","ja","NL"
"fn008015","ja","NL"
"fn008015","ja mA  mAn Iz nOGAl wAt","NL"
"fn008015","jaha","NL"
"fn008015","ja","NL"
"fn008015","En s@ mut@ En s@ mut@ AmAl et@ En z@ mut@ AlmAl @ s@  AmOl @ spEl@tj@s kYn@ spel@ tin dax@ lAN dYs @","NL"
"fn008015","so","NL"
"fn008015"," dAn hE j nO Am Ef@ wAt @","NL"
"fn008015","En Ik wOrt @ f@rAntworl@k f@ d@ hel@ InfrastrYktyr ok for d@  trAnspOrt","NL"
"fn008015","mut AmAl dahen","NL"
"fn008015","so","NL"
"fn008015"," ja","NL"
"fn008015","d@ v@bIndIN wOrt ov@r dErt@x s@kOn@ f@brok@n","NL"
"fn008015","Alwer","NL"
"fn008015","ja dArOm d@rOm","NL"
"fn008015","@N xrod@ vrAxtoto","NL"
"fn008015","ja En di xa j@ dAn @","NL"
"fn008015","En dAn @ styr j@ dor hel  @ Om  Al di trup @ Op t@ hal@","NL"
"fn008015","hu hu b@dul j@ In hel ned@lAnt","NL"
"fn008015","@ ","NL"
"fn008015","xuj@mOrG@","NL"
"fn008015","En dar lIxt Al@  Opx@slax@","NL"
"fn008015","ja","NL"
"fn008015","dAt sE+n hel@ xrot","NL"
"fn008016","hOj","NL"
"fn008016","hej hAlo sYS@lif","NL"
"fn008016","bE j Awer In ytrExt","NL"
"fn008016","wAt sEx j@","NL"
"fn008016","bE j Awer En ytrExt","NL"
"fn008016","hmhm","NL"
"fn008016","@hm","NL"
"fn008016","JA oke","NL"
"fn008016","ny nOG @N ker ja","NL"
"fn008016","hmhm","NL"
"fn008016","dYs @m","NL"
"fn008016","xut","NL"
"fn008016","@m betj@ muj@x mar @","NL"
"fn008016","wAt hEp j@ x@dan  f@nAxt wer","NL"
"fn008016","a Is At Alen","NL"
"fn008016","wAt sEx j@","NL"
"fn008016","fAn  Is tAt","NL"
"fn008016","Ja","NL"
"fn008016","ja","NL"
"fn008016","oke","NL"
"fn008016","dYs  wAs @m betj@ lek","NL"
"fn008016","hu wet j@ dAn dAt s@ xen f@xYnIN hEb@","NL"
"fn008016","nA dAt sE+d@ s@ ok","NL"
"fn008016","fOn   @m betj@ Am@t@rIstIs","NL"
"fn008016","o oke mar wAz @d wEl x@sEl@x Of @m","NL"
"fn008016","dYs @","NL"
"fn008016","ja En @t","NL"
"fn008016","Ja","NL"
"fn008016","En fAnAf wAner Is At op@ dAn","NL"
"fn008016","n dri wek@ ny @f ","NL"
"fn008016","oke","NL"
"fn008016","En @  war@ d@r Al erd@r x@west","NL"
"fn008016","o ja oke","NL"
"fn008016","dYz","NL"
"fn008016","nA+ l2k En tOd hu lat","NL"
"fn008016","ja","NL"
"fn008016","latst@ rOnd@ hE mut j@ O nOG ObdrINk@","NL"
"fn008016","nja p@sis tYs","NL"
"fn008016","o ja","NL"
"fn008016","Aha","NL"
"fn008016","oke","NL"
"fn008016","n dYs","NL"
"fn008016","nA l2k En  En hu wAs t frE+dAx bE+ d@ bE+eNkOmst","NL"
"fn008016","mAr @","NL"
"fn008016","Ja nA+ ja Ig bEn dYs t@ en@x@ di Ext xen ide heft wAt i wIl dun","NL"
"fn008016","a","NL"
"fn008016","dYs Ik hEp dAn wer @n An@r@ OptrAxt","NL"
"fn008016","wAt fInt Ik l2k Om t@ dun","NL"
"fn008016","ja","NL"
"fn008016","ne mAr wAt @ wAd mut j@ dAn for @ for dIN@ b@sxrE+f@ dAn","NL"
"fn008016"," x@won wAt j@ l2k fIn Om t@ tun En wAt j@ Op t@fe kE+kt En wAt j@ lest En zo m ja A Ik les nIgz dord@weks Im p@rsip@","NL"
"fn008016","ne nA ja xud sxE+f j@ dAt Op","NL"
"fn008016","a j@ mud @t f@tEl@  ja Eg b@dul ","NL"
"fn008016","En Ik","NL"
"fn008016","t@fekE+k@ d@ sIt Ok xen @ rex@lmat In","NL"
"fn008016","ne","NL"
"fn008016","ne wAnd wA wAt hAt j@ dAn @ for d@ for@x@ weg mut@ dun wAt","NL"
"fn008016","o ja En jE+ wed nOG nIks En @","NL"
"fn008016","dYs","NL"
"fn008016","nA+ ja mar j Ept ok @","NL"
"fn008016","wElk@","NL"
"fn008016","di fudmEn@tSm@nt","NL"
"fn008016","ja d Eb k f@ndaG Op Int@nEd","NL"
"fn008016","nA+ dAt Is Ys Ext @ tOkSoloxi mut j@ dun En dA fAn At s@t fAk@","NL"
"fn008016","dYs du m@","NL"
"fn008016","tOksikoloxi ja","NL"
"fn008016","o","NL"
"fn008016","hmhm","NL"
"fn008016","ja m@r dAt s wer wAt An@s fOxs mE+","NL"
"fn008016","mja","NL"
"fn008016","@hm","NL"
"fn008016","nA+ n Ik hEp wEl Op m betj Op Int@nEt x@sOx nar wAt OplE+nINdIN@tj@s mar","NL"
"fn008016","ja","NL"
"fn008016","wAnt @ ja w@ hEb@ ","NL"
"fn008016","ja En @n","NL"
"fn008016","ne nA+ nid p@ se ne","NL"
"fn008016","nja ma Ig","NL"
"fn008016","ja Ik fInd jY+s mer l2k@r Om wAt @ Alx@men@","NL"
"fn008016","ja","NL"
"fn008016","mA kop ok @s @N ker @N krAnt Op sat@rAx mE+s","NL"
"fn008016","nA+ ne warOm","NL"
"fn008016","ne  @","NL"
"fn008016","hEb @k wEl s fak@r teG@ j@ x@sExt","NL"
"fn008016","@n AN x@wOn ev@ kE+k@ wAt for","NL"
"fn008016"," m@ @ stat og bE+na nIks In","NL"
"fn008016","Ja","NL"
"fn008016","dAt s m@sxin wEl @n And@r@ wEx","NL"
"fn008016","@hm","NL"
"fn008016","tSa","NL"
"fn008016","@ Andr@ wex@ wet Ig nit","NL"
"fn008016","Ja","NL"
"fn008016","dYs @m ja Ik wed @t og nid mE+s","NL"
"fn008016","@n Ans mut j@ m@sxin tOx @n @ b@rupsk2z@tEst Of so nOx dun","NL"
"fn008016","Ja nA ja","NL"
"fn008016","sOwits  wAd lijAn@ x@dan heft Of so m@sxin","NL"
"fn008016"," Orij@ntatsija","NL"
"fn008016","ne An@k@","NL"
"fn008016","O An@k@ wAs tAt","NL"
"fn008016","Ja","NL"
"fn008016","oke","NL"
"fn008016","d@d wIl Ig bEs wEl dun ok","NL"
"fn008016","Ja ne mar Ik wIl xwon @","NL"
"fn008016","ne","NL"
"fn008016","@ b@dul t xat @r Y+tE+nl@k og nit Om","NL"
"fn008016"," p@dul d@ OplE+ mut j@ l2k fInd","NL"
"fn008016","ne dAt wed Ik ok wEl","NL"
"fn008016","d@t wed Ik og wEl","NL"
"fn008016","nja ma Ik @ sId ni p@ se t@ wAxt@ Om t@ xan wErk@ Of so","NL"
"fn008016","m","NL"
"fn008016","dYs @","NL"
"fn008016","ja mE+s","NL"
"fn008016","JA","NL"
"fn008016","hm","NL"
"fn008016","lAst@x hE","NL"
"fn008016","Ja","NL"
"fn008016","hEb@ s@","NL"
"fn008016","Ja mar ja Ik xA x@won @ frE+dAx nOx Ef@ w mEd @t @ AtfisEntr@m","NL"
"fn008016","d@ hEb@ s@ ok AmA fAn i tE+tsrIft@ En Al di bukj@s @n so","NL"
"fn008016","ja pr@sis","NL"
"fn008016","Ja pr@sis ma","NL"
"fn008016","En j mut x@won @ sEktOr kis","NL"
"fn008016","Ik p@dul dA kY j ok Al n hel@bul wExstrep@ mA b@dul t Iz Ok hAnd@G  Y+ d@fAnY+ O Om fo j@sElf hEld@r t@ krE+x@ wAt j@ nit wIlt","NL"
"fn008016","hmhm","NL"
"fn008016","Ja","NL"
"fn008016","En d@ sIt j@ ok w@l dAt j@ dAd nid l2k fIn mar nA ja xa ok s na n op@ dAx lejoni","NL"
"fn008016","jA m@ dA wIl Ig wEl ers @m betj@ kONkret hEb@ fAn @","NL"
"fn008016","ja dAd wet Ig mar j@ kAn tOx @ @","NL"
"fn008016","dEsnots xa k w@l N ker n dAx melop@ Of so","NL"
"fn008016","jA m prober dAd And@s @s","NL"
"fn008016","bEl @z im bEl @s @n stydijAtfis2r Op","NL"
"fn008016","nja mAr nA mud @k tYs erst Ef@tj@s @n stydi hEb@ hE","NL"
"fn008016","ja oke","NL"
"fn008016","kAn tOG nit In @d wIld@ wEG","NL"
"fn008016","nA+ wet j At kOm Ig dar Ef@ lEk@ lANs","NL"
"fn008016"," en@ flIk@r an","NL"
"fn008016","nA+ w@rOm nit","NL"
"fn008016","nA nAt fIn Ig nIt","NL"
"fn008016","p@dul b@zuk mar @s wAt si mar @s wAt","NL"
"fn008016","b@du j@","NL"
"fn008016","makt hImAl xIm bAl Y+t","NL"
"fn008016","j@ f@plIx j@ tOd nIks","NL"
"fn008016","ne mar d@t kOs wEl wer sEnt@ m@t xElt hAnd@ mEt xElt","NL"
"fn008016","Ax","NL"
"fn008016","nA+ @ nA+","NL"
"fn008016","Ef@tj@z","NL"
"fn008016"," kOs hAs@k@ f@l xEld mn","NL"
"fn008016","dar hEp j@ Elk@ weg @ w@ zn @","NL"
"fn008016","ne ma Ik xa erz @s Ef@ kE+k@ wAt Ig dAn wIl wAnt @","NL"
"fn008016","oke","NL"
"fn008016","mar xwOn wAd @g m@ b@dul t@ sEG@ Iz dAt j@ ok @ nit","NL"
"fn008016","na dAt wet Ik","NL"
"fn008016","dYs @m ja","NL"
"fn008016","@k At @ Atf@tEnsi x@sEt fAn d@ wek E","NL"
"fn008016","ja p@si","NL"
"fn008016","bEn f@mIdAG bE+ en hY+S@ wes@ kE+k@ mar Als i ker@l nA+ G@zExt At","NL"
"fn008016","ja m  mar k bE+ entj@ bEN k x@wes f@mIdAx En @m di ker@l","NL"
"fn008016","ne n@ n@ n@ ne dIt wAs @ In @n en Of And@r hOfj@ En @ di hAt f@ firhOnd@t fE+ft@x 2ros","NL"
"fn008016","@hm","NL"
"fn008016","fON g E+G@k Al t@ dyr ma xud","NL"
"fn008016","JA","NL"
"fn008016","@hm","NL"
"fn008016","Of tmIns@ mEt E Ext@ Intrij2rstE+l A la hEt six2n@rjON@tj@ mEd @ tran In s@ ox","NL"
"fn008016","hmhm","NL"
"fn008016","o ja l2k","NL"
"fn008016","@m betj@ son SEkitip@","NL"
"fn008016","nja p@sis","NL"
"fn008016","SEki mEt @n ler@ jEki sEx mar","NL"
"fn008016","Ja lEk@r","NL"
"fn008016","nA+  sAx @r","NL"
"fn008016","Al fres@l@k","NL"
"fn008016"," At wAs nIks","NL"
"fn008016","k p@dul k sE+ f@ ja l2k @n ard@x m As k @ At x@wet@  x@m2bilert wAs @n hAt @k @r ni hen huf@ xan nt ja w@ mud @g m@ E+x@ soj lat@","NL"
"fn008016","ne p@sis","NL"
"fn008016","@hm","NL"
"fn008016","@hm","NL"
"fn008016","En  dOxt@r di dAxt @r ok of@r m@sxin @m nar d@t hY+s t@ xan hE","NL"
"fn008016","hm","NL"
"fn008016","nA+ d@ wIs  ni","NL"
"fn008016"," kYt","NL"
"fn008016","nA bErlik@m Iz In t xoj tOx","NL"
"fn008016","@ d@ sEx m@ hIm@l ","NL"
"fn008016","hmhm","NL"
"fn008016","@hm","NL"
"fn008016","hmhm","NL"
"fn008016","o","NL"
"fn008016","d@ v@bIndIN wOrt ov@r dErt@x s@kOnd@ f@brok@n","NL"
"fn008016","Ig bEl j@ nOx ef@tj@s lejoni","NL"
"fn008016","njA oke dAx","NL"
"fn008016","tOt so duux","NL"
"fn008017","x@nom@ dor @t kOrpY   ned@lAnt","NL"
"fn008017","@m projEkj@","NL"
"fn008017"," hoj lif@rt","NL"
"fn008017","halo","NL"
"fn008017","halo","NL"
"fn008017"," xrat@s ","NL"
"fn008017","o ja","NL"
"fn008017","t@mInst@ fE+f@twInt@x 2ro","NL"
"fn008017","na wEl xut","NL"
"fn008017","sito sOri","NL"
"fn008017","ja d@t kOm w@l xut x@lov Yk","NL"
"fn008017","Iz At so","NL"
"fn008017","h@p j@ fAndax @ x d@ xuj@ mEns@ wed@ t@ s t@ t@ b@rE+k@","NL"
"fn008017","@m  Ik Eb mAtIn @  wAt i mut xan Y+dlEx","NL"
"fn008017","na ja xut","NL"
"fn008017","ja pr@sis dAt leg m@ og wEl","NL"
"fn008017","En dAt","NL"
"fn008017","he dEksOls wAd l2k","NL"
"fn008017","y hir","NL"
"fn008017","ja Ik ok hir","NL"
"fn008017","Ig lI Ig lib @  lANs ","NL"
"fn008017","oke","NL"
"fn008017","ja En di fOnd og  dAd Ig wEl x@lE+k Ep","NL"
"fn008017"," wAs ok so x@b2rd","NL"
"fn008017","ne darOm","NL"
"fn008017","dAt Is wEl @","NL"
"fn008017","@ da sE+n wE+ for","NL"
"fn008017","na ja","NL"
"fn008017","oke","NL"
"fn008017","ja","NL"
"fn008017","En","NL"
"fn008017","ja","NL"
"fn008017","o","NL"
"fn008017","ja","NL"
"fn008017","hE","NL"
"fn008017","ja pr@si Ik hor ma nIks","NL"
"fn008017","ne p@sis","NL"
"fn008017","ja","NL"
"fn008017","En @ dAt fOnt i nit z@ hel xEk","NL"
"fn008017","ne","NL"
"fn008017","oke s Eb@ merd@r@ mEns og nod@x","NL"
"fn008017","o","NL"
"fn008017","ja","NL"
"fn008017","En @","NL"
"fn008017","mA fo hu lAN Is @t E+x@l@k tAn","NL"
"fn008017","Im psip@  On On OnE+nd@x erst","NL"
"fn008017","a","NL"
"fn008017","Omb@pald@ tE+t sEx mar","NL"
"fn008017","@ ja fo lAN@r@ tE+t s@x ","NL"
"fn008017","oke","NL"
"fn008017","nA+ moj","NL"
"fn008017","ja","NL"
"fn008017","na ja","NL"
"fn008017","En  x@lYkt ok","NL"
"fn008017"," tAt","NL"
"fn008017","fxad@r@","NL"
"fn008017","ja ja","NL"
"fn008017","ja w@ f@xad@ tex@word@x fAn fi tOt @ sEs","NL"
"fn008017","dAt s fAst","NL"
"fn008017","nA+ h@b@ w@","NL"
"fn008017","hEb hEp Ig b@dAx a k tAt  @N xut ide fOnt En @","NL"
"fn008017","Of In Elk fAl","NL"
"fn008017","tjIl E","NL"
"fn008017","tjIl mAn","NL"
"fn008017","ja","NL"
"fn008017","ja","NL"
"fn008017","xut ne dAt ","NL"
"fn008017","Alz @t kAn warOm og nit","NL"
"fn008017","b@dul dAt lE+g mE+ ok prEt@x@r","NL"
"fn008017","ja ne darOm","NL"
"fn008017","syp@r @","NL"
"fn008017","na h@ w@ ny x@dan","NL"
"fn008017","wAs w@l p sIx wEl rilEks","NL"
"fn008017","ja","NL"
"fn008017","oke xut x@sEl@x ja","NL"
"fn008017","ja o ja l2k","NL"
"fn008017","ja","NL"
"fn008017","muz Ef@ na hY+s fits@ bEs wEl n Entj@ En @","NL"
"fn008017","ja","NL"
"fn008017","mm","NL"
"fn008017","o wAd l2k","NL"
"fn008017","OmAd Ik tOx w@l xa hArdlop@ sEx mAr kAn Ig dAd bEst ok wEl","NL"
"fn008017","ja d@ kY j ok xwon da b@xIn@ En Erx@s An@s fEd@ xan","NL"
"fn008017","ja pr@sis En @ na xut tAn","NL"
"fn008017","t wAz og nid pEr se @n stydEnt@f@ren@xIN","NL"
"fn008017","ni m@ ja ni m@ jA+ dulxrup hE","NL"
"fn008017","ne pr@sis","NL"
"fn008017","tOG @m betj@ rar dYs @ nA+ ja xut","NL"
"fn008017","ja","NL"
"fn008017","ja o xwon l2k","NL"
"fn008017","ja pr@sis","NL"
"fn008017","xut s@ lif","NL"
"fn008017","j Eb m@ d@rtu aNx@sEt","NL"
"fn008017","xut so","NL"
"fn008017","ja pr@sis","NL"
"fn008017","na xut k sAl zo  ev@ m@ zYS@ nOx bEl@","NL"
"fn008017","ja","NL"
"fn008017","ja","NL"
"fn008017","o ja s wEl xut","NL"
"fn008017","E xen rE+sf@rsekrIN","NL"
"fn008017","dAd @s An wEl f@rsek@rt","NL"
"fn008017","mar fEd@ j@ bAxaS@ nit","NL"
"fn008017","mAtrijal@ wEl wErgmAtrijal wEl sEx ma ma fEd@ nit","NL"
"fn008017","ja pr@sis mar fEd@r xem baxaZ Ys nA+ @p @k wer ApArt bE+ m@m blutrEvOlpolYs tAn werOldEkIN En zak@rE+s mA dAt s tyr wAnt for di blu trEfOl jars @n  jar b@tal j@ zEs@ntwInt@x 2ro mA fo werOldEkIN d@rbE+ En @m En zakrE+sdEkIN b@tal Ik for fE+f@fert@x dax@ sef@n@ntwInt@x 2ro","NL"
"fn008017","ja","NL"
"fn008017","ja","NL"
"fn008017","a","NL"
"fn008017","b@dul di rE+sf@sekrIN deklarer Ig ni","NL"
"fn008017","ja","NL"
"fn008017","ja","NL"
"fn008017","betj@ @m betj@ fel xElt fIN k tAt And@rs","NL"
"fn008017"," p@sis","NL"
"fn008017","ja","NL"
"fn008017","o En wet j@ wAt Ok l2k s Ob m@ wErk","NL"
"fn008017","jo","NL"
"fn008017","huf nit mer fija d@ Op@ret@r","NL"
"fn008017","xut E","NL"
"fn008017","t kOn erz nit","NL"
"fn008017","krex k ti frA+ s Ik sE+ ja k w@l xrax m bY+t@lE+n","NL"
"fn008017"," t kY j@ tex@word@x sElf tun","NL"
"fn008017","ja","NL"
"fn008017","hmhm","NL"
"fn008017","na ja","NL"
"fn008017","d uf j@ mIns@ nid mer erst @  nYm@r Op t@ dr2n@ En dAn ne d nYm@r Is IN x@sprEk","NL"
"fn008017","o oke","NL"
"fn008017","na ja mut j@ lat@ nOx @ ker trYxbEl@ Om @t Obniw t@ frax@","NL"
"fn008017","s @m betj@","NL"
"fn008017","ja @s Ext el IritAnt","NL"
"fn008017","dAt @ d@ wAs wEl @m betj@ rar","NL"
"fn008017","ne","NL"
"fn008017","Ik snAp t og nit so xut @ warOm dAd wAs mar @ mar xut","NL"
"fn008017","wAt xut","NL"
"fn008017","@hm","NL"
"fn008017","A prima","NL"
"fn008017","nA+ ja","NL"
"fn008017","En @ nA+ Is t fEd@ ok AmA xut lif","NL"
"fn008017","@m jO","NL"
"fn008017","jO","NL"
"fn008017","ja wEl ad@x","NL"
"fn008017","o","NL"
"fn008017","nA+ mOx@frux @ wer  hofs@kj@s les@","NL"
"fn008017","nA+ b  m@ kOleS Og nOx forb@rE+t","NL"
"fn008017","nA+  xEk@hY+s","NL"
"fn008017","ja","NL"
"fn008017","ja","NL"
"fn008017","Of xa j@ nOx birtj@ drINk@","NL"
"fn008017","na Ik xa fnav  ","NL"
"fn008017","oke","NL"
"fn008017","ja","NL"
"fn008017","ja xwon wEl tjIl","NL"
"fn008017","oke","NL"
"fn008017","nA+ moj lif","NL"
"fn008017","wAt wIl j@ nOx mer","NL"
"fn008017","ndOnd@dAxOxtnt","NL"
"fn008017","o lEk@r","NL"
"fn008017","jA","NL"
"fn008017","nA+ l2k tAn lif@rt","NL"
"fn008017","Ig Eb mOrx@ ok @n drYk@ dAx w@nd Ik xa","NL"
"fn008017","Of na ok","NL"
"fn008017","ne @g hEb ni p@ def@nitsi mOx hel@ drYk@ dA","NL"
"fn008017","o ja wAn Ik xa mOrx Om nex@ yr mEt @ dAd mE+S@","NL"
"fn008017","O wAt Er@x","NL"
"fn008017","o","NL"
"fn008017","stAt@stik fOr lEt@r@stydEnt@","NL"
"fn008017","nA+ @t wAs Ext @n drama wAt for sE+f@rAnAlv@bed@ darbE+ sIt@","NL"
"fn008017","em plYs en Iz Axt ","NL"
"fn008017","b@dul dErt@x Is Iks mIn hOnd@rt","NL"
"fn008017","rara huf@l @s Iks","NL"
"fn008017","sIrj2s","NL"
"fn008017","ja s snApt@n @t xwon Ext nit","NL"
"fn008017","wAt sxAt@x","NL"
"fn008017","Ext fresl@k","NL"
"fn008017","ja","NL"
"fn008017","dErt@x Is Iks mIn hOn","NL"
"fn008017","rara lOs Iks Op wet j@ wEl","NL"
"fn008017","lOl","NL"
"fn008017","ne mAr t wAs Ext t@ druf@x wet j@ wEl","NL"
"fn008017","Ik snApt@","NL"
"fn008017","dENk Ex jez@s wet j@ wEl","NL"
"fn008017","b@dul nA+ Als As s@ z@ mE+ zo InsxAt@ dAn @ dAn lIx Ik ta wEl @m betj Op for sEx mar","NL"
"fn008017","ja Ind@dat","NL"
"fn008017","hY","NL"
"fn008017","hEb @k Al s tex@ jA+ G@zEx t j@ hel xud ","NL"
"fn008017","du nOx mar @N ker lif","NL"
"fn008017","ma d@t huft E+x nit wAnd Ik fuld@ m@ Al hel xut","NL"
"fn008017","Ik fuld@ m@ Ext Ekstrem IntlixEnd bE dAt kOleS@","NL"
"fn008017"," Ext","NL"
"fn008017","@t war Ex t@ dOm@ b@wErkIN@ hor","NL"
"fn008017","sIrij2s Ig b@dul stAndardefijats Oke d@ zId @ sIxmatek@ In ma d@ fil@ Ex mEnz@ vAn hYn stul ONx@fer","NL"
"fn008017","nAh wAt Is ti i dAn","NL"
"fn008017","Ik wed @t og nid mar @","NL"
"fn008017","na xut mAx  m@sxin hIm@l ni sEx@","NL"
"fn008017","ja ","NL"
"fn008017"," t wAs Ext na ja t@ druf@x","NL"
"fn008017","ma xut dAt @","NL"
"fn008017","Ig bEn t@ bE:ta jE: jE: jE: jE: jE:","NL"
"fn008017","na xut mar Ik @m","NL"
"fn008017","ja wAt ","NL"
"fn008017","ja","NL"
"fn008017","hel f@","NL"
"fn008017","mu d@ kOm","NL"
"fn008017","ja Iz Ok so","NL"
"fn008017","dAt j@ dENkt fAn ja dAt Is w@l so mAr xut t Is tOx  prEt@x Om t@ wet@ wAt j@ dAn dut sEx mar","NL"
"fn008017","tOx","NL"
"fn008017","ja nAtyl@g","NL"
"fn008017","Ik fOn @t Ext Om t@ hY+l@","NL"
"fn008017","mar ja xut","NL"
"fn008017","Ik sAt @r ok Ex fAn ne tAt s@ di frax stEl@","NL"
"fn008017","sOri mar dIt Is xwon Ext xrup Axt rek@n@ mIn Ov mer","NL"
"fn008017","ja sxAt@x","NL"
"fn008017","mar xut","NL"
"fn008017","nA+ hE","NL"
"fn008017","ne n@ ne mar sIrij2s","NL"
"fn008017","dIt kAn Ik w@l an sEx mar dIt nifo","NL"
"fn008017","ja ja ja ja ja","NL"
"fn008017","t Iz Ok @n twed@jars fAk s At sA+ k Erx  Az Ik tAd nit kOn","NL"
"fn008017","mar @m nA+ ja","NL"
"fn008017","nA+ ","NL"
"fn008017"," sA+ kYn","NL"
"fn008017","ne pr@sis","NL"
"fn008017","xriks @f so  hEb @ tO mul@khed@ ","NL"
"fn008017","Ja","NL"
"fn008017","nA+ ja","NL"
"fn008017","mar xut","NL"
"fn008017","ja","NL"
"fn008017","En h@m nA+ dAd Is t som betj@ En Ig mut hArd n d@ slAx wAn Ig mut @ nOx @ its Inlefr@ for wunzAx Om of@r t@ bAb@l@ mEd m@N kerOl","NL"
"fn008017","ja","NL"
"fn008017","jo","NL"
"fn008017","ja Ind@dat","NL"
"fn008017","xut so","NL"
"fn008017","mar nA+ Ik xa pOpsi aj@ En Ik xa d@ krAnt@ les@ fAn @m ","NL"
"fn008017","ja","NL"
"fn008017","blE+f nOx @z @N lAN wikEnd bE jA+","NL"
"fn008017","di krAnt@ di k hEp @s ni m@r dorhen t@ kom@","NL"
"fn008017","xut so","NL"
"fn008017","Ig bEn lif@r b@ jA+  dAd Ik t@ krAnd les","NL"
"fn008017","o","NL"
"fn008017","xut so","NL"
"fn008017","ja nA+ xut","NL"
"fn008017","lif@rt Ik @ sprek j@ o wuns@xaw@nd     ","NL"
"fn008017","ja","NL"
"fn008017","da hAd Ig nO ni x@sEx","NL"
"fn008017","wAd l2k","NL"
"fn008017","hEp j@ nOx @n l2k ide f@r @n temamIdAx","NL"
"fn008017","fOr ajos","NL"
"fn008017","ja","NL"
"fn008017","m","NL"
"fn008017","t@ f@bIndIN wOrt of@ tin s@kOnd@ f@brok@","NL"
"fn008017","soits @f so","NL"
"fn008017","Ig bEl j@ n@x hel f snEl trYx ja","NL"
"fn008017","ja oke duj","NL"
"fn008018","ja hAlo","NL"
"fn008018","ja Ig bEn @r Al","NL"
"fn008018","o","NL"
"fn008018","xIN ef@ mIs","NL"
"fn008018","ja Ik @ Ik hord@ dAt s j At Opx@hAN@","NL"
"fn008018","ja mar @ @ Ig dEN dAt @k t@ lAN Ep x@wAxt","NL"
"fn008018","o ja","NL"
"fn008018","o ja ja","NL"
"fn008018","Iz @t wEl ","NL"
"fn008018","ja mar s@ wIld@ xrax medun","NL"
"fn008018","s wIld@ medun","NL"
"fn008018","Ja","NL"
"fn008018","ja dAd mAx f@ nit fAn dijana","NL"
"fn008018","ne","NL"
"fn008018","of@ dijana ja","NL"
"fn008018","nA+ j@ jE+ jE+ b@loft@ mE+ d@ mest sm2Yx@ detajs","NL"
"fn008018"," fIn  nA+ vAn dijan@","NL"
"fn008018"," di hEb @k helm@ nit ","NL"
"fn008018","ne","NL"
"fn008018","ne","NL"
"fn008018","o jAm@r","NL"
"fn008018","ja ma g bEn he niw En frIs","NL"
"fn008018","ja ja dAt Iz war","NL"
"fn008018","dYs Ik bEn @n tabyla raza","NL"
"fn008018","N@ dENk j@ dAd Ig di zA+ xan ftEl@","NL"
"fn008018","ov@ d@ tel@fon","NL"
"fn008018","na sE+ wIl xrax melY+st@r@","NL"
"fn008018","@n wIl@k2rx p@rson","NL"
"fn008018","fOled@x wIl@k2rx p@son","NL"
"fn008018","ja","NL"
